"chrom","len","n_mappable","sample","median_coverage","variance","p.uncovered","n.telomeres","mean_cov","high_cov","weird"
"scf_8254356",3641,532,"TtM47",0,3.488952,0.6437792,0,0,FALSE,TRUE
"scf_8254356",3641,532,"TtM19",0,222.9048,0.6374622,0,0,FALSE,FALSE
"scf_8254356",3641,532,"TtM25",0,69.91822,0.6478989,0,0,FALSE,FALSE
"scf_8254356",3641,532,"TtM51",0,161.7508,0.6594342,0,0,FALSE,TRUE
"scf_8254356",3641,532,"TtM0",0,14.10318,0.6973359,0,0,FALSE,FALSE
"scf_8254356",3641,532,"TtM40",0,4.593247,0.7918154,0,0,FALSE,FALSE
"scf_8254356",3641,532,"TtM29",0,50.61277,0.6577863,0,0,FALSE,FALSE
"scf_8254356",3641,532,"TtM50",0,146.5089,0.6890964,0,0,FALSE,FALSE
"scf_8254356",3641,532,"TtM28",0,40.21083,0.6995331,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM531",0,1813.65,0.6655297,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM19",0,891.305,0.6457717,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM25",0,321.4389,0.6462222,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM0",0,586.2279,0.6830351,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM51",0,525.2684,0.6541382,0,0,FALSE,TRUE
"scf_8254357",15538,4806,"TtM50",0,6600.023,0.6775003,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM40",0,131.8145,0.6932681,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM20",0,453.8932,0.6673961,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM29",0,328.79,0.6516926,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM47",0,985.0474,0.6670099,0,0,FALSE,TRUE
"scf_8254357",15538,4806,"TtM28",0,1027.202,0.6728022,0,0,FALSE,FALSE
"scf_8254357",15538,4806,"TtM44",0,5747.522,0.6725447,0,0,FALSE,FALSE
"scf_8254359",225308,224354,"TtM29",28,48.19365,0.005885277,2,28.2855300190249,FALSE,FALSE
"scf_8254359",225308,224354,"TtM40",12,103.8329,0.02298631,2,12.3345523467118,FALSE,FALSE
"scf_8254359",225308,224354,"TtM0",32,838.3528,0.006342429,2,32.3411923905364,FALSE,FALSE
"scf_8254359",225308,224354,"TtM28",37,341.5006,0.005095247,2,37.3476271017879,FALSE,FALSE
"scf_8254359",225308,224354,"TtM20",33,77.18771,0.005463632,2,33.3223841268189,FALSE,FALSE
"scf_8254359",225308,224354,"TtM47",45,283.1448,0.002268006,2,45.2940766228916,FALSE,TRUE
"scf_8254359",225308,224354,"TtM50",88,1955.905,0.006062812,2,88.9132587255265,FALSE,FALSE
"scf_8254359",225308,224354,"TtM19",48,95.01366,0.005854208,2,48.4879646415444,FALSE,FALSE
"scf_8254359",225308,224354,"TtM44",120,7102.912,0.02126866,2,123.129055035256,FALSE,FALSE
"scf_8254359",225308,224354,"TtM531",53,742.0672,0.006488895,2,53.5729966036488,FALSE,FALSE
"scf_8254359",225308,224354,"TtM25",28,42.08561,0.005907469,2,28.2861614617353,FALSE,FALSE
"scf_8254359",225308,224354,"TtM51",39,67.23504,0.002117102,2,39.2489301224269,FALSE,TRUE
"scf_8254360",81183,80724,"TtM44",289,19784.46,0.005814025,2,292.342955193282,FALSE,FALSE
"scf_8254360",81183,80724,"TtM19",59,108.6981,0.005567668,2,59.6676863059135,FALSE,FALSE
"scf_8254360",81183,80724,"TtM40",27,243.3154,0.01053176,2,27.4425413753573,FALSE,FALSE
"scf_8254360",81183,80724,"TtM28",69,719.7768,0.005764754,2,69.7946860470625,FALSE,FALSE
"scf_8254360",81183,80724,"TtM531",74,949.7035,0.005764754,2,74.8522719925018,FALSE,FALSE
"scf_8254360",81183,80724,"TtM29",41,72.75262,0.005777072,2,41.472718575613,FALSE,FALSE
"scf_8254360",81183,80724,"TtM0",51,1247.42,0.006627003,2,51.6321545507301,FALSE,FALSE
"scf_8254360",81183,80724,"TtM47",50,298.7823,0.0057278,2,50.5739797072673,FALSE,TRUE
"scf_8254360",81183,80724,"TtM51",55,98.00372,0.005887932,2,55.6403388042665,FALSE,TRUE
"scf_8254360",81183,80724,"TtM50",124,2362.932,0.005777072,2,125.429685448196,FALSE,FALSE
"scf_8254360",81183,80724,"TtM20",47,77.96025,0.005764754,2,47.5413078871295,FALSE,FALSE
"scf_8254360",81183,80724,"TtM25",38,66.10053,0.005666211,2,38.4338438391215,FALSE,FALSE
"scf_8254361",73558,73558,"TtM47",65,475.0729,0.0004078414,1,65.0265205071608,FALSE,TRUE
"scf_8254361",73558,73558,"TtM40",19,155.2169,0.004363903,1,19.0832775722474,FALSE,FALSE
"scf_8254361",73558,73558,"TtM29",38,56.68747,0.0008972511,1,38.034126161536,FALSE,FALSE
"scf_8254361",73558,73558,"TtM531",66,831.656,0.0006797357,1,66.0448930716235,FALSE,FALSE
"scf_8254361",73558,73558,"TtM25",42,61.82628,2.718943e-05,1,42.00114198711,FALSE,FALSE
"scf_8254361",73558,73558,"TtM20",26,35.57116,0.0008836564,1,26.0229953864204,FALSE,FALSE
"scf_8254361",73558,73558,"TtM50",127,2484.955,2.718943e-05,1,127.003453151499,FALSE,FALSE
"scf_8254361",73558,73558,"TtM44",185,9227.497,0.00095163,1,185.176219245521,FALSE,FALSE
"scf_8254361",73558,73558,"TtM28",67,683.3669,0.0006525463,1,67.0437491504462,FALSE,FALSE
"scf_8254361",73558,73558,"TtM51",44,51.44394,6.797357e-05,1,44.0029910403917,FALSE,TRUE
"scf_8254361",73558,73558,"TtM0",44,1056.931,0.001590582,1,44.0700971031906,FALSE,FALSE
"scf_8254361",73558,73558,"TtM19",58,85.41118,0.0003262731,1,58.0189300161551,FALSE,FALSE
"scf_8254362",277467,277143,"TtM44",170,11077.41,0.001481257,2,170.451224234653,FALSE,FALSE
"scf_8254362",277467,277143,"TtM28",46,409.5171,0.003993268,2,46.2384196936004,FALSE,FALSE
"scf_8254362",277467,277143,"TtM0",37,910.8988,0.003931999,2,37.189484664317,FALSE,FALSE
"scf_8254362",277467,277143,"TtM25",28,41.22672,0.003823878,2,28.1403392278312,FALSE,FALSE
"scf_8254362",277467,277143,"TtM531",61,839.191,0.004807779,2,61.3663492103425,FALSE,FALSE
"scf_8254362",277467,277143,"TtM47",47,302.6452,0.001686687,2,47.1344474231505,FALSE,TRUE
"scf_8254362",277467,277143,"TtM50",100,1927.847,0.004249154,2,100.544134668236,FALSE,FALSE
"scf_8254362",277467,277143,"TtM40",14,114.4669,0.01826524,2,14.2771424349614,FALSE,FALSE
"scf_8254362",277467,277143,"TtM51",45,71.74189,0.0009766927,2,45.096653792859,FALSE,TRUE
"scf_8254362",277467,277143,"TtM29",31,48.53376,0.001783996,2,31.0917087023906,FALSE,FALSE
"scf_8254362",277467,277143,"TtM19",56,104.0023,0.00117131,2,56.1312150610038,FALSE,FALSE
"scf_8254362",277467,277143,"TtM20",33,65.14532,0.003895959,2,33.1677997495013,FALSE,FALSE
"scf_8254363",27175,26183,"TtM20",26,71.42446,0.006807728,0,27.1700328396204,FALSE,FALSE
"scf_8254363",27175,26183,"TtM29",26,55.56806,0.008426863,0,27.2143986553936,FALSE,FALSE
"scf_8254363",27175,26183,"TtM0",24,615.6531,0.01192272,0,25.209862419759,FALSE,FALSE
"scf_8254363",27175,26183,"TtM25",26,55.47619,0.007654094,0,27.1932060011917,FALSE,FALSE
"scf_8254363",27175,26183,"TtM19",42,124.4276,0.005814167,0,43.8461905799024,FALSE,FALSE
"scf_8254363",27175,26183,"TtM47",36,300.9171,0.008353266,0,37.6786784570145,FALSE,TRUE
"scf_8254363",27175,26183,"TtM44",55,2407.47,0.03595216,0,59.212616283343,FALSE,FALSE
"scf_8254363",27175,26183,"TtM28",29,285.4415,0.02274149,0,30.7991466683758,FALSE,FALSE
"scf_8254363",27175,26183,"TtM50",76,2240.914,0.00724931,0,79.4554225708815,FALSE,FALSE
"scf_8254363",27175,26183,"TtM531",45,702.8922,0.009199632,0,47.1385806365266,FALSE,FALSE
"scf_8254363",27175,26183,"TtM40",9,61.49288,0.05987121,0,9.93585635041945,FALSE,FALSE
"scf_8254363",27175,26183,"TtM51",36,82.86223,0.002870285,0,37.4714922955983,FALSE,TRUE
"scf_8254364",6048,5089,"TtM40",3,41.98374,0.1441799,0,4.1659888583775,FALSE,FALSE
"scf_8254364",6048,5089,"TtM29",20,82.82618,0.05621693,0,25.1847210424144,FALSE,FALSE
"scf_8254364",6048,5089,"TtM51",27,90.92356,0.0203373,0,32.7541642775413,FALSE,TRUE
"scf_8254364",6048,5089,"TtM20",23,110.0714,0.04960317,0,28.7608812246133,FALSE,FALSE
"scf_8254364",6048,5089,"TtM25",20,95.16897,0.04811508,0,24.9703644244132,FALSE,FALSE
"scf_8254364",6048,5089,"TtM531",21,356.5241,0.05257937,0,26.3424272380776,FALSE,FALSE
"scf_8254364",6048,5089,"TtM44",19,463.9905,0.04960317,0,23.758988837724,FALSE,FALSE
"scf_8254364",6048,5089,"TtM50",37,1294.641,0.01951058,0,44.8474902295543,FALSE,FALSE
"scf_8254364",6048,5089,"TtM19",34,203.9309,0.05208333,0,42.6273257566573,FALSE,FALSE
"scf_8254364",6048,5089,"TtM47",15,191.007,0.02314815,0,18.2491183354749,FALSE,TRUE
"scf_8254364",6048,5089,"TtM0",8,138.607,0.07506614,0,10.2791840024122,FALSE,FALSE
"scf_8254364",6048,5089,"TtM28",13,189.1507,0.03604497,0,16.0275045949262,FALSE,FALSE
"scf_8254365",332294,331940,"TtM51",37,51.28156,0.0011225,2,37.0810824534163,FALSE,TRUE
"scf_8254365",332294,331940,"TtM47",66,469.0897,0.001044256,2,66.1394527347311,FALSE,TRUE
"scf_8254365",332294,331940,"TtM25",33,44.69976,0.001089397,2,33.0712207959094,FALSE,FALSE
"scf_8254365",332294,331940,"TtM0",39,843.6851,0.003593204,2,39.1823821462068,FALSE,FALSE
"scf_8254365",332294,331940,"TtM50",122,2521.603,0.001155603,2,122.27140505331,FALSE,FALSE
"scf_8254365",332294,331940,"TtM44",135,5784.615,0.001294035,2,135.319079427079,FALSE,FALSE
"scf_8254365",332294,331940,"TtM40",14,93.15766,0.01291025,2,14.198233148617,FALSE,FALSE
"scf_8254365",332294,331940,"TtM20",35,73.5546,0.001194725,2,35.0792360630807,FALSE,FALSE
"scf_8254365",332294,331940,"TtM28",54,493.5108,0.001339176,2,54.130078422755,FALSE,FALSE
"scf_8254365",332294,331940,"TtM29",29,37.61069,0.001146575,2,29.0642516203153,FALSE,FALSE
"scf_8254365",332294,331940,"TtM531",69,908.2764,0.001227828,2,69.1585003309011,FALSE,FALSE
"scf_8254365",332294,331940,"TtM19",56,85.63152,0.001092406,2,56.1210285847925,FALSE,FALSE
"scf_8254366",8352,3697,"TtM51",19,280.8897,0.4270833,0,74.920929075936,FALSE,TRUE
"scf_8254366",8352,3697,"TtM20",10,161.2609,0.4254071,0,39.3170368713674,FALSE,FALSE
"scf_8254366",8352,3697,"TtM25",8,164.0578,0.4226533,0,31.3036035163287,FALSE,FALSE
"scf_8254366",8352,3697,"TtM19",16,398.478,0.4249282,0,62.8548719942823,FALSE,FALSE
"scf_8254366",8352,3697,"TtM29",8,141.7375,0.424569,0,31.4078181193936,FALSE,FALSE
"scf_8254366",8352,3697,"TtM28",4,124.8626,0.4561782,0,16.6166860065749,FALSE,FALSE
"scf_8254366",8352,3697,"TtM50",9,668.1259,0.4492337,0,36.9161316002692,FALSE,FALSE
"scf_8254366",8352,3697,"TtM531",4,230.0228,0.4428879,0,16.220283304079,FALSE,FALSE
"scf_8254366",8352,3697,"TtM40",1,16.18573,0.4940134,0,4.4648001024782,FALSE,FALSE
"scf_8254366",8352,3697,"TtM0",1,135.7161,0.4780891,0,4.32857222091471,FALSE,FALSE
"scf_8254366",8352,3697,"TtM47",3,426.2243,0.4213362,0,11.7121324516892,FALSE,TRUE
"scf_8254366",8352,3697,"TtM44",5,722.8668,0.4535441,0,20.6707350358244,FALSE,FALSE
"scf_8254367",264038,261421,"TtM0",33,705.2362,0.007313341,2,33.5759042275272,FALSE,FALSE
"scf_8254367",264038,261421,"TtM531",55,682.4319,0.005537082,2,55.8598877632692,FALSE,FALSE
"scf_8254367",264038,261421,"TtM44",119,5779.361,0.005093964,2,120.806654770751,FALSE,FALSE
"scf_8254367",264038,261421,"TtM20",35,65.71997,0.003859293,2,35.4873295378826,FALSE,FALSE
"scf_8254367",264038,261421,"TtM19",56,103.3482,0.002859437,2,56.722792909442,FALSE,FALSE
"scf_8254367",264038,261421,"TtM25",33,47.28679,0.003438899,2,33.4453674311415,FALSE,FALSE
"scf_8254367",264038,261421,"TtM47",63,517.4891,0.003116976,2,63.8296277816194,FALSE,TRUE
"scf_8254367",264038,261421,"TtM50",110,2269.119,0.004832638,2,111.64069302388,FALSE,FALSE
"scf_8254367",264038,261421,"TtM40",13,92.58051,0.01653171,2,13.35085114104,FALSE,FALSE
"scf_8254367",264038,261421,"TtM51",37,63.66716,0.002946546,2,37.4808338814389,FALSE,TRUE
"scf_8254367",264038,261421,"TtM29",28,43.78518,0.00363584,2,28.383496680899,FALSE,FALSE
"scf_8254367",264038,261421,"TtM28",48,450.2749,0.00613548,2,48.7797997629813,FALSE,FALSE
"scf_8254368",57609,57009,"TtM50",55,896.4812,0.0004703095,0,55.6050075334005,FALSE,FALSE
"scf_8254368",57609,57009,"TtM25",29,59.93566,0.001567698,0,29.3512288287904,FALSE,FALSE
"scf_8254368",57609,57009,"TtM19",46,128.0743,0.0009928757,0,46.5303329209621,FALSE,FALSE
"scf_8254368",57609,57009,"TtM44",41,740.7111,0.03004755,0,42.7149916617892,FALSE,FALSE
"scf_8254368",57609,57009,"TtM20",19,44.88782,0.004267624,0,19.2822578524232,FALSE,FALSE
"scf_8254368",57609,57009,"TtM40",4,13.74648,0.08084098,0,4.39760534146529,FALSE,FALSE
"scf_8254368",57609,57009,"TtM28",24,157.8602,0.00695013,0,24.422330064902,FALSE,FALSE
"scf_8254368",57609,57009,"TtM47",28,346.1108,0.006532077,0,28.480728624447,FALSE,TRUE
"scf_8254368",57609,57009,"TtM29",24,57.25438,0.02055427,0,24.7615472232933,FALSE,FALSE
"scf_8254368",57609,57009,"TtM0",13,81.2231,0.007803654,0,13.2401419890192,FALSE,FALSE
"scf_8254368",57609,57009,"TtM51",32,42.367,0.0002961208,0,32.3463673602438,FALSE,TRUE
"scf_8254368",57609,57009,"TtM531",28,204.8253,0.02302775,0,28.9616110509341,FALSE,FALSE
"scf_8254369",157825,156710,"TtM40",13,92.47586,0.01314747,1,13.2669221536887,FALSE,FALSE
"scf_8254369",157825,156710,"TtM44",126,5541.89,0.00489783,1,127.52107325188,FALSE,FALSE
"scf_8254369",157825,156710,"TtM25",28,40.98193,0.00509425,1,28.3436109319177,FALSE,FALSE
"scf_8254369",157825,156710,"TtM0",36,745.8195,0.006057342,1,36.4770961648301,FALSE,FALSE
"scf_8254369",157825,156710,"TtM20",33,62.52718,0.006228418,1,33.4430943290381,FALSE,FALSE
"scf_8254369",157825,156710,"TtM50",101,1773.677,0.006234754,1,102.356789786143,FALSE,FALSE
"scf_8254369",157825,156710,"TtM19",50,83.48312,0.004327578,1,50.5746182695384,FALSE,FALSE
"scf_8254369",157825,156710,"TtM28",45,339.548,0.004264217,1,45.5142600793137,FALSE,FALSE
"scf_8254369",157825,156710,"TtM51",40,66.48604,0.003598923,1,40.4301069732037,FALSE,TRUE
"scf_8254369",157825,156710,"TtM29",29,42.69167,0.004454301,1,29.3370124290104,FALSE,FALSE
"scf_8254369",157825,156710,"TtM47",49,272.7051,0.006146048,1,49.6538123248048,FALSE,TRUE
"scf_8254369",157825,156710,"TtM531",62,707.6964,0.006215745,1,62.8316789981286,FALSE,FALSE
"scf_8254370",258519,255891,"TtM28",45,464.1786,0.004479361,2,45.6667075686434,FALSE,FALSE
"scf_8254370",258519,255891,"TtM47",59,451.5715,0.002139108,2,59.733706718488,FALSE,TRUE
"scf_8254370",258519,255891,"TtM50",104,2331.502,0.00264584,2,105.346810573627,FALSE,FALSE
"scf_8254370",258519,255891,"TtM40",12,88.16535,0.02325554,2,12.4118850628238,FALSE,FALSE
"scf_8254370",258519,255891,"TtM531",55,816.9393,0.004038388,2,55.7901521584819,FALSE,FALSE
"scf_8254370",258519,255891,"TtM44",113,5814.465,0.005488958,2,114.790590478221,FALSE,FALSE
"scf_8254370",258519,255891,"TtM0",29,794.1995,0.007078783,2,29.5067014721695,FALSE,FALSE
"scf_8254370",258519,255891,"TtM51",37,57.07648,0.002127503,2,37.4596855108856,FALSE,TRUE
"scf_8254370",258519,255891,"TtM20",36,70.11221,0.002638104,2,36.4659208113658,FALSE,FALSE
"scf_8254370",258519,255891,"TtM29",28,43.5413,0.004912598,2,28.4272113994964,FALSE,FALSE
"scf_8254370",258519,255891,"TtM19",55,97.67983,0.00247564,2,55.7027498330837,FALSE,FALSE
"scf_8254370",258519,255891,"TtM25",34,52.68092,0.002564608,2,34.4374986086965,FALSE,FALSE
"scf_8254371",531140,529595,"TtM19",55,108.4072,0.001216252,2,55.2276235063817,FALSE,FALSE
"scf_8254371",531140,529595,"TtM25",28,42.20068,0.00799036,2,28.307875174707,FALSE,FALSE
"scf_8254371",531140,529595,"TtM0",36,916.8532,0.003769251,2,36.2416274406199,FALSE,FALSE
"scf_8254371",531140,529595,"TtM28",46,436.7649,0.001854502,2,46.2199118051824,FALSE,FALSE
"scf_8254371",531140,529595,"TtM44",160,10493.91,0.001139059,2,160.649761334931,FALSE,FALSE
"scf_8254371",531140,529595,"TtM29",31,51.64007,0.002197161,2,31.1588981478852,FALSE,FALSE
"scf_8254371",531140,529595,"TtM40",13,100.9009,0.02376398,2,13.355300296129,FALSE,FALSE
"scf_8254371",531140,529595,"TtM51",45,73.20345,0.001044922,2,45.1784875582611,FALSE,TRUE
"scf_8254371",531140,529595,"TtM47",47,297.701,0.005122943,2,47.3798384214977,FALSE,TRUE
"scf_8254371",531140,529595,"TtM20",32,62.01333,0.008028015,2,32.35308541066,FALSE,FALSE
"scf_8254371",531140,529595,"TtM50",104,2215.528,0.00788681,2,105.132562198858,FALSE,FALSE
"scf_8254371",531140,529595,"TtM531",62,932.41,0.008114621,2,62.6895762157851,FALSE,FALSE
"scf_8254372",17446,14738,"TtM0",27,975.1664,0.0517024,0,33.7036106177182,FALSE,FALSE
"scf_8254372",17446,14738,"TtM29",28,82.33479,0.002235469,0,33.2190559358007,FALSE,FALSE
"scf_8254372",17446,14738,"TtM25",29,80.69931,0.001490313,0,34.3797750977424,FALSE,FALSE
"scf_8254372",17446,14738,"TtM51",32,89.86249,0.001146395,0,37.9232416043269,FALSE,TRUE
"scf_8254372",17446,14738,"TtM531",44,1077.269,0.01352746,0,52.7989142616488,FALSE,FALSE
"scf_8254372",17446,14738,"TtM47",51,543.3155,0.002407429,0,60.5165673416414,FALSE,TRUE
"scf_8254372",17446,14738,"TtM19",47,158.6259,0.001662272,0,55.7285431756433,FALSE,FALSE
"scf_8254372",17446,14738,"TtM20",20,71.62992,0.002980626,0,23.7456309636416,FALSE,FALSE
"scf_8254372",17446,14738,"TtM28",29,531.8234,0.02287057,0,35.1320279770687,FALSE,FALSE
"scf_8254372",17446,14738,"TtM40",9,75.91815,0.05456838,0,11.2685932308592,FALSE,FALSE
"scf_8254372",17446,14738,"TtM50",65,2381.456,0.01490313,0,78.107319420745,FALSE,FALSE
"scf_8254372",17446,14738,"TtM44",0,8063.845,0.5928006,0,0,FALSE,FALSE
"scf_8254373",877270,870215,"TtM44",118,5396.457,0.002991097,2,119.313526976901,FALSE,FALSE
"scf_8254373",877270,870215,"TtM40",13,94.57362,0.02114856,2,13.3885418758858,FALSE,FALSE
"scf_8254373",877270,870215,"TtM20",31,49.95285,0.001505808,2,31.2984524089514,FALSE,FALSE
"scf_8254373",877270,870215,"TtM29",29,43.24229,0.001459072,2,29.2778270227545,FALSE,FALSE
"scf_8254373",877270,870215,"TtM28",42,380.7036,0.00409566,2,42.514627519181,FALSE,FALSE
"scf_8254373",877270,870215,"TtM50",100,2142.392,0.002712962,2,101.084958842196,FALSE,FALSE
"scf_8254373",877270,870215,"TtM19",48,79.88248,0.001316584,2,48.4529375736033,FALSE,FALSE
"scf_8254373",877270,870215,"TtM0",35,952.6827,0.005644784,2,35.484051522821,FALSE,FALSE
"scf_8254373",877270,870215,"TtM51",39,58.51497,0.0005528515,2,39.3379285169207,FALSE,TRUE
"scf_8254373",877270,870215,"TtM25",28,40.72437,0.001418035,2,28.2670850892284,FALSE,FALSE
"scf_8254373",877270,870215,"TtM47",46,291.0545,0.0009871533,2,46.4187532528947,FALSE,TRUE
"scf_8254373",877270,870215,"TtM531",61,911.0725,0.00364312,2,61.7193898495005,FALSE,FALSE
"scf_8254374",11842,10797,"TtM25",23,83.7903,0.04196926,0,26.3311815223015,FALSE,FALSE
"scf_8254374",11842,10797,"TtM19",38,198.8395,0.03952035,0,43.3927709799734,FALSE,FALSE
"scf_8254374",11842,10797,"TtM40",9,37.42806,0.09314305,0,10.8849309681026,FALSE,FALSE
"scf_8254374",11842,10797,"TtM44",0,1068.901,0.6894106,0,0,FALSE,FALSE
"scf_8254374",11842,10797,"TtM20",26,105.3975,0.03876034,0,29.6663162564296,FALSE,FALSE
"scf_8254374",11842,10797,"TtM531",41,610.1158,0.04669819,0,47.1710338159046,FALSE,FALSE
"scf_8254374",11842,10797,"TtM28",22,209.9889,0.05691606,0,25.5855222967592,FALSE,FALSE
"scf_8254374",11842,10797,"TtM0",26,362.297,0.02474244,0,29.2399063810209,FALSE,FALSE
"scf_8254374",11842,10797,"TtM50",60,1387.274,0.04517818,0,68.9208889863457,FALSE,FALSE
"scf_8254374",11842,10797,"TtM29",23,82.0451,0.04171593,0,26.3242206654702,FALSE,FALSE
"scf_8254374",11842,10797,"TtM47",34,224.3838,0.01832461,0,37.9868226157504,FALSE,TRUE
"scf_8254374",11842,10797,"TtM51",33,91.06654,0.01840905,0,36.8727347800816,FALSE,TRUE
"scf_8254375",46133,42107,"TtM40",8,36.86507,0.04585841,1,9.18617167450644,FALSE,FALSE
"scf_8254375",46133,42107,"TtM29",24,55.76353,0.00716877,1,26.4845872571712,FALSE,FALSE
"scf_8254375",46133,42107,"TtM531",28,305.8034,0.009210784,1,30.9623672431482,FALSE,FALSE
"scf_8254375",46133,42107,"TtM19",40,116.6708,0.00955836,1,44.2474755379153,FALSE,FALSE
"scf_8254375",46133,42107,"TtM20",32,94.71059,0.007798753,1,35.3352043208087,FALSE,FALSE
"scf_8254375",46133,42107,"TtM28",19,132.8508,0.005517781,1,20.9321566189566,FALSE,FALSE
"scf_8254375",46133,42107,"TtM44",6,2743.932,0.4321248,1,11.5759260760901,FALSE,FALSE
"scf_8254375",46133,42107,"TtM0",16,234.7851,0.01822606,1,17.8552477111514,FALSE,FALSE
"scf_8254375",46133,42107,"TtM25",23,45.02791,0.009753872,1,25.4473217052951,FALSE,FALSE
"scf_8254375",46133,42107,"TtM51",39,94.94355,0.001477201,1,42.7921412755763,FALSE,TRUE
"scf_8254375",46133,42107,"TtM47",34,215.8068,0.00336715,1,37.3767139042104,FALSE,TRUE
"scf_8254375",46133,42107,"TtM50",47,720.2331,0.005648122,1,51.7863326539807,FALSE,FALSE
"scf_8254376",9227,9227,"TtM29",29,42.83649,0.0003251328,1,29.0094319178259,FALSE,FALSE
"scf_8254376",9227,9227,"TtM44",131,19802.12,0.1768722,1,159.149041011614,FALSE,FALSE
"scf_8254376",9227,9227,"TtM20",38,61.56682,0.0001083776,1,38.0041187951851,FALSE,FALSE
"scf_8254376",9227,9227,"TtM25",27,32.48498,0.0002167552,1,27.0058536592111,FALSE,FALSE
"scf_8254376",9227,9227,"TtM47",41,182.954,0.0001083776,1,41.0044439632261,FALSE,TRUE
"scf_8254376",9227,9227,"TtM50",83,1683.001,0.0007586431,1,83.063015183334,FALSE,FALSE
"scf_8254376",9227,9227,"TtM40",17,222.2851,0.002384307,1,17.0406300936166,FALSE,FALSE
"scf_8254376",9227,9227,"TtM51",45,53.05944,0,1,45,FALSE,TRUE
"scf_8254376",9227,9227,"TtM19",49,103.0595,0.0002167552,1,49.0106233074571,FALSE,FALSE
"scf_8254376",9227,9227,"TtM28",31,343.4691,0.0001083776,1,31.0033600697563,FALSE,FALSE
"scf_8254376",9227,9227,"TtM531",49,935.6052,0,1,49,FALSE,FALSE
"scf_8254376",9227,9227,"TtM0",28,1391.066,0.007152921,1,28.2017247089066,FALSE,FALSE
"scf_8254377",299269,297572,"TtM29",29,40.49399,0.002295594,2,29.2324877470358,FALSE,FALSE
"scf_8254377",299269,297572,"TtM44",132,7083.872,0.002255496,2,133.052872660341,FALSE,FALSE
"scf_8254377",299269,297572,"TtM0",40,940.0818,0.003932917,2,40.3869513877721,FALSE,FALSE
"scf_8254377",299269,297572,"TtM51",37,58.28749,0.001727543,2,37.2753992506225,FALSE,TRUE
"scf_8254377",299269,297572,"TtM50",121,2771.126,0.001700811,2,121.897365782338,FALSE,FALSE
"scf_8254377",299269,297572,"TtM19",49,78.23909,0.002318984,2,49.3939821078034,FALSE,FALSE
"scf_8254377",299269,297572,"TtM40",18,159.4354,0.01048889,2,18.2945402068668,FALSE,FALSE
"scf_8254377",299269,297572,"TtM47",48,294.5383,0.002058349,2,48.3733045751962,FALSE,TRUE
"scf_8254377",299269,297572,"TtM25",28,38.84827,0.002369106,2,28.2265506926619,FALSE,FALSE
"scf_8254377",299269,297572,"TtM28",45,385.3226,0.002322325,2,45.3619722097029,FALSE,FALSE
"scf_8254377",299269,297572,"TtM20",33,60.12017,0.002232106,2,33.2624383978893,FALSE,FALSE
"scf_8254377",299269,297572,"TtM531",62,805.2191,0.002489399,2,62.5091852363436,FALSE,FALSE
"scf_8254378",386759,382173,"TtM47",59,507.4732,0.0002378742,2,59.7221946363651,FALSE,TRUE
"scf_8254378",386759,382173,"TtM20",34,69.23464,0.000447307,2,34.4233910624501,FALSE,FALSE
"scf_8254378",386759,382173,"TtM51",36,53.35008,0.0001344507,2,36.4368918065477,FALSE,TRUE
"scf_8254378",386759,382173,"TtM40",11,88.60605,0.01576434,2,11.3102971827997,FALSE,FALSE
"scf_8254378",386759,382173,"TtM44",110,5600.745,0.00269677,2,111.620994273818,FALSE,FALSE
"scf_8254378",386759,382173,"TtM29",29,43.29089,0.001603065,2,29.3951165154351,FALSE,FALSE
"scf_8254378",386759,382173,"TtM25",33,48.83254,0.0001085948,2,33.3996204626312,FALSE,FALSE
"scf_8254378",386759,382173,"TtM531",58,959.4177,0.001579795,2,58.7888628174913,FALSE,FALSE
"scf_8254378",386759,382173,"TtM50",104,2436.986,0.0006050279,2,105.311695832442,FALSE,FALSE
"scf_8254378",386759,382173,"TtM19",54,97.82965,0.0002404598,2,54.6611330665327,FALSE,FALSE
"scf_8254378",386759,382173,"TtM28",45,510.8534,0.0009204699,2,45.5819478621637,FALSE,FALSE
"scf_8254378",386759,382173,"TtM0",30,823.1108,0.001988318,2,30.4204796213151,FALSE,FALSE
"scf_8254379",759434,755721,"TtM51",45,59.59536,5.26708e-06,2,45.2213316831629,FALSE,TRUE
"scf_8254379",759434,755721,"TtM47",48,273.6483,0.001337838,2,48.3004512444693,FALSE,TRUE
"scf_8254379",759434,755721,"TtM28",49,423.1433,0.001223279,2,49.301055199743,FALSE,FALSE
"scf_8254379",759434,755721,"TtM0",36,858.4677,0.002939031,2,36.2835131690256,FALSE,FALSE
"scf_8254379",759434,755721,"TtM44",160,8757.54,0.0001711801,2,160.813638312612,FALSE,FALSE
